Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"PRED ENFORCEMENT","Two Methodological Considerations for Evaluating Safety Impacts of Photo-Red Enforcement",2003,"ITE JOURNAL","Citeseer","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=484507692a5944dcb7091d5b5ec78cbd1e2279d6","",312,"2024-05-21 15:27:44","PDF","","","",,,,,0,0.00,0,1,21,"Advocates argue that photo-red enforcement improves safety at high-speed signalized intersections by reducing the number of motorists who violate a red light. Critics argue that the …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=484507692a5944dcb7091d5b5ec78cbd1e2279d6","https://scholar.google.com/scholar?q=related:zVLCgLwbqc4J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"D Laizans","Advanced Testing Techniques in Speed Enforcement Technology",2010,"17th ITS World CongressITS JapanITS …","trid.trb.org","https://trid.trb.org/View/1113055","",313,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,1,14,"Automated speed enforcement programs are an effective strategy in improving road safety and reducing the death toll on our roads. The aim of these programs is to permanently …","","https://scholar.google.com/scholar?q=related:fIlX7-VpQt0J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"P Palamara, D Hendrie, M Fraser, B Hughes…","Local government enhanced speed enforcement management project",2011,"","trid.trb.org","https://trid.trb.org/View/1279231","",314,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,5,13,"This is the second and final report of the Western Australian Local Government Association investigation into the possible role (s) of Local Government in speed enforcement …","","https://scholar.google.com/scholar?q=related:u7INMXHykagJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"WK Kim, BH Ryu","A Study on the Variations of Runing Speed Characteristics by Automated Speed Enforcement System",2010,"Journal of the Korean Society of Safety","koreascience.kr","https://koreascience.kr/article/JAKO201019547056006.page","",315,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,2,14,"An installation of automated speed enforcement system (ASES) was known for traffic safety and accident preventive effects that traffic characteristics transmute by speed distribution …","","https://scholar.google.com/scholar?q=related:1vGS9nuWYs8J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"M Wigan","Identification of motorcycles to aid speed enforcement",2004,"Transportation Research Board Annual Meeting, 83rd …","trid.trb.org","https://trid.trb.org/View/1158318","",316,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,1,20,"Frontal identification of motorcycles up the latter part of the last century was provided by a metallic plate, bolted on to the front mudguard. This was progressively dropped as a …","","https://scholar.google.com/scholar?q=related:2xqBZ7OZoxoJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"NAEE Akpa","A comparative evaluation of the impact of Average Speed Enforcement (ASE) on",,"Prevention","researchgate.net","https://www.researchgate.net/profile/Mj-thinus-Booysen/publication/293755500_A_multimodal_evaluation_of_the_impact_of_Average_Speed_Enforcement_ASE_on_road_safety_on_the_R61_in_South_Africa/links/56f1bc7308ae4744a91ef8cc/A-multimodal-evaluation-of-the-impact-of-Average-Speed-Enforcement-ASE-on-road-safety-on-the-R61-in-South-Africa.pdf","",317,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,1,,"Average Speed Enforcement (ASE) is an emergent alternative to instantaneous speed limit enforcement to improve road safety, and is used to enforce an average speed limit over a …","","https://scholar.google.com/scholar?q=related:o-x67i9e-QQJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"G Collins","Average speed enforcement: share the benefit, spread the cost",2014,"International Safer Roads Conference, 4th, 2014 …","trid.trb.org","https://trid.trb.org/View/1327156","",318,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,1,10,"More than 50 permanent SPECS average speed enforcement cameras are in operation around the UK, delivering on average Killed or Seriously Injured (KSI) reductions of more than …","","https://scholar.google.com/scholar?q=related:-rTrgnwGzDwJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"V Siegle, A Förch","Videonachfahrsysteme-Fehlmessung bei Schräglage!/Inclined position as source of error in motorcycle based speed enforcement systems",2011,"VERKEHRSUNFALL UND FAHRZEUGTECHNIK","trid.trb.org","https://trid.trb.org/View/1218500","",319,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,2,13,"… (A) ABSTRACT IN ENGLISH: The mobile surveillance and speed enforcement systems (ProViDa/ViDistA) are used by the police to document speed offences on motorways. Currently …","","https://scholar.google.com/scholar?q=related:wN1AsjkgGTkJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"LP Liu Pan, ZX Zhang Xu, WW Wang Wei…","Driver response to automated speed enforcement on rural highways in China.",2011,"","cabidigitallibrary.org","https://www.cabidigitallibrary.org/doi/full/10.5555/20123121127","",320,"2024-05-21 15:27:44","","10.5555/20123121127","","",,,,,0,0.00,0,4,13,"… to identify how automated speed enforcement (ASE) affected … on rural highways where live speed enforcement is limited? (b) … with other live speed enforcement efforts, such as mobile or …","","https://scholar.google.com/scholar?q=related:wzcs0kfzKpAJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"F JAEGER","Mobile speed enforcement in dense traffic-new devices and a corresponding reference system",2007,"PROCEEDINGS OF THE 14TH WORLD CONGRESS …","trid.trb.org","https://trid.trb.org/View/883568","",321,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,1,17,"Traffic enforcement bodies required new mobile speed enforcement systems more appropriate for dense traffic exceeding the speed limit on a multilane highway with road works as this …","","https://scholar.google.com/scholar?q=related:YdWvmbE_tkcJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"K Kanitpong, P Jiwattanakulpaisarn","Driver Typology and Speeding Behavior in Speed Enforcement Zone",2011,"","trid.trb.org","https://trid.trb.org/View/1093437","",322,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,2,13,"… ’ speeding behavior upon passing speed enforcement zone. A total of … speed enforcement zone), manipulator (ie, those who slow down and accelerate after passing speed enforcement …","","https://scholar.google.com/scholar?q=related:5tWcq2KtOAUJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"SS Lee","A Study on the Introduction of Speed Enforcement System Using Point-to-point Speed Measurement",2007,"Journal of the Korean Society of Safety","koreascience.kr","https://koreascience.kr/article/JAKO200725522654894.page","",323,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,1,17,"A point based speed enforcement system (SES) has been widely used in roadways to reduce the operating speeds and potential traffic accidents. Recently, the needs for introudcing …","","https://scholar.google.com/scholar?q=related:ClMvPfl5kKUJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"W Freudenhammer","Sudden Impact: Speed Enforcement Programs Implemented in Mexico City Are Having an Immediate Effect",2007,"Traffic Technology International","trid.trb.org","https://trid.trb.org/View/836139","",324,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,1,17,"In this article the author describes the effects of speed enforcement in Mexico City. According to the country’s National Counsel for Prevention of Accidents (CONAPRA) in the Office of …","","https://scholar.google.com/scholar?q=related:Z2D4C8Rpp-EJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"M Wooldridge, K Zacarias, N Leal","Community perceptions of speed enforcement tolerances in Queensland",2016,"Australasian Road Safety Conference …","trid.trb.org","https://trid.trb.org/View/1436056","",325,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,3,8,"This study explored the changes in community perceptions of speed enforcement tolerances in Queensland. The changes in community perceptions were revealed from an analysis of …","","https://scholar.google.com/scholar?q=related:8O2qJ7kKOEUJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"R Sheehan, J Gacnik, S Gage, R Morgan","Positive Train Control Test Bed Upgrades to Provide Advanced Civil Speed Enforcement System Testing Support Capabilities at Transportation Technology Center",2015,"","trid.trb.org","https://trid.trb.org/View/1357769","",326,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,4,9,"… (PTC) Test Bed at the Transportation Technology Center to support testing of PTC systems, components, and related equipment associated with the Advanced Civil Speed Enforcement …","","https://scholar.google.com/scholar?q=related:MBX9GNz-VUsJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"GS Jung, CM Kang, JJ Song, JD Lee","An analysis of Point to Point Speed Enforcement Systems Using TRANSIMS",2011,"한국방재학회: 학술대회 …","koreascience.kr","https://koreascience.kr/article/CFKO201128848462051.page","",327,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,4,13,"기존 과속단속카메라의 한계와 더불어 차량의 속도 거동이 더욱 순화될 필요가 제기됨에 따라 국내에서는 2007 년 12 월 16 일 영동고속도로 둔내터널에서 처음 구간과속단속시스템을 도입…","","https://scholar.google.com/scholar?q=related:vW5jqd1v-cIJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"R Fernandes, E Walker, B Barnes, B Johnson…","Comparing 2009 and 2011 attitudes, motivations and beliefs related to speeding and speed enforcement in NSW",2013,"… Road Safety Research …","trid.trb.org","https://trid.trb.org/View/1279328","",328,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,5,11,"Despite several initiatives successfully reducing speed-related trauma in NSW, speed surveys and attitudinal research shows that a large proportion of drivers continue to speed. In …","","https://scholar.google.com/scholar?q=related:SI8E0JdDqsoJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"JB Joubert","A Comprehensive analysis of the effectiveness of speed camera enforcement in decreasing the accident rate in Johannesburg Metropolital Area",2011,"SATC 2011","repository.up.ac.za","https://repository.up.ac.za/handle/2263/17324","https://scholar.google.com/scholar?cites=4602915719585521634&as_sdt=2005&sciodt=0,5&hl=en",329,"2024-05-21 15:27:44","","","","",,,,,1,0.08,1,1,13,"… the above Speed Enforcement by Camera project. Statistical data on speed enforcement were … The accident data was combined with the speed enforcement data and analysed. This …","https://repository.up.ac.za/bitstream/handle/2263/17324/Joubert_Comprehensive%20(2011).pdf?sequence=3","https://scholar.google.com/scholar?q=related:4t_0rHXX4D8J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"F Douma, N Morris, S Peck","Reconciling Stakeholder Perspectives in Deploying Automated Speed Enforcement",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/08f1/4edb0d77f7d3cf36bdf7413da56e2f3fcc7e.pdf","",330,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,3,,"Reconciling Stakeholder Perspectives in Deploying Automated Speed Enforcement … Reconciling Stakeholder Perspectives in Deploying Automated Speed Enforcement …","","https://scholar.google.com/scholar?q=related:IoSu0KGNVcsJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
3,"L Du, Q Sun, C Cai, Y Zhang…","Standard equipment for pattern approval field test of vehicle speed-measuring devices for traffic law enforcement in China",2013,"… Symposium on Precision …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/8759/87591E/Standard-equipment-for-pattern-approval-field-test-of-vehicle-speed/10.1117/12.2014750.short","https://scholar.google.com/scholar?cites=3602204185186732395&as_sdt=2005&sciodt=0,5&hl=en",331,"2024-05-21 15:27:44","","10.1117/12.2014750.short","","",,,,,3,0.27,1,5,11,"… used for evidentiary purposes in traffic speed enforcement cases, the speed measurement … of traffic speed enforcement radar in China before using for traffic speed enforcement[1, 2]. …","","https://scholar.google.com/scholar?q=related:awl7Ap-Z_TEJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
12,"E Chen, AP Tarko","Police enforcement strategies and speed reduction in work zones",2013,"","trid.trb.org","https://trid.trb.org/View/1240728","https://scholar.google.com/scholar?cites=12871455155192550712&as_sdt=2005&sciodt=0,5&hl=en",332,"2024-05-21 15:27:44","","","","",,,,,12,1.09,6,2,11,"… In an effort to improve work zone safety now and in the future, the Indiana Department of Transportation (INDOT) recently established a special fund for work zone speed enforcement …","","https://scholar.google.com/scholar?q=related:OFWfi0SYoLIJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"C Panigrahy, U Yeole, S Shaikh…","Interrater and Intra-rater Reliability of the Ball Speed Radar Gun Application to Measure Balling Speed in Cricket Ballers",2020,"Indian Journal of Public …","researchgate.net","https://www.researchgate.net/profile/Meliana_Sari2/publication/358816375_Health_Risk_of_Particulate_Matter_on_Primary_School_Students_in_West_Jakarta/links/621733739546400c9094ef63/Health-Risk-of-Particulate-Matter-on-Primary-School-Students-in-West-Jakarta.pdf#page=319","",333,"2024-05-21 15:27:44","PDF","","","",,,,,0,0.00,0,4,4,"… (7) Speed Gun is used to measure the speed of the ball from one end of the pitch to other. This technology allows calculating the speed gun gets mounted on a pole positioned next to …","https://www.researchgate.net/profile/Meliana_Sari2/publication/358816375_Health_Risk_of_Particulate_Matter_on_Primary_School_Students_in_West_Jakarta/links/621733739546400c9094ef63/Health-Risk-of-Particulate-Matter-on-Primary-School-Students-in-West-Jakarta.pdf#page=319","https://scholar.google.com/scholar?q=related:RAi-8-HAbuAJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
